<TICKER> <PER> <DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
EURGBP 1 141201 2159 0.7925000 0.7925500 0.7923000 0.7925100 650
EURGBP 1 141201 2200 0.7925100 0.7925200 0.7921000 0.7922900 907
EURGBP 1 141201 2201 0.7923900 0.7926200 0.7921000 0.7924000 1414
EURGBP 1 141201 2202 0.7923300 0.7924400 0.7921000 0.7922400 1006
EURGBP 1 141201 2203 0.7923000 0.7923400 0.7920000 0.7923000 570
EURGBP 1 141201 2204 0.7922600 0.7923600 0.7920000 0.7923000 89
EURGBP 1 141201 2205 0.7922500 0.7924000 0.7922300 0.7923500 24
EURGBP 1 141201 2206 0.7923000 0.7923700 0.7923000 0.7923700 2
EURGBP 1 141201 2208 0.7924400 0.7924500 0.7923800 0.7923800 4
EURGBP 1 141201 2209 0.7922500 0.7923700 0.7922500 0.7923400 20
EURGBP 1 141201 2210 0.7924500 0.7924500 0.7923400 0.7923600 9
EURGBP 1 141201 2211 0.7924200 0.7925000 0.7924100 0.7924100 7
EURGBP 1 141201 2212 0.7924400 0.7924800 0.7923600 0.7923600 43
EURGBP 1 141201 2213 0.7925000 0.7926000 0.7923000 0.7925500 188
EURGBP 1 141201 2214 0.7924700 0.7926200 0.7924500 0.7926000 184
EURGBP 1 141201 2215 0.7925000 0.7926000 0.7923000 0.7925100 234
EURGBP 1 141201 2216 0.7925100 0.7926500 0.7924600 0.7926300 237
EURGBP 1 141201 2217 0.7925200 0.7926400 0.7923000 0.7926000 109
EURGBP 1 141201 2218 0.7926400 0.7927000 0.7925500 0.7926400 48
EURGBP 1 141201 2219 0.7926100 0.7926600 0.7923000 0.7925200 85
EURGBP 1 141201 2220 0.7925600 0.7926500 0.7923000 0.7923000 81
EURGBP 1 141201 2221 0.7925800 0.7926800 0.7924900 0.7926100 120
EURGBP 1 141201 2222 0.7925700 0.7926400 0.7924000 0.7926400 74
EURGBP 1 141201 2223 0.7926200 0.7926500 0.7924000 0.7926000 54
EURGBP 1 141201 2224 0.7925800 0.7926200 0.7924200 0.7924500 75
EURGBP 1 141201 2225 0.7924900 0.7925500 0.7923700 0.7924600 159
EURGBP 1 141201 2226 0.7924800 0.7925300 0.7923700 0.7925000 80
EURGBP 1 141201 2227 0.7924400 0.7925100 0.7923500 0.7924400 106
EURGBP 1 141201 2228 0.7924600 0.7925100 0.7923400 0.7924900 49
EURGBP 1 141201 2229 0.7924700 0.7925800 0.7924200 0.7925100 138
EURGBP 1 141201 2230 0.7924700 0.7925700 0.7922000 0.7924700 159
EURGBP 1 141201 2231 0.7925000 0.7925700 0.7923000 0.7925500 102
EURGBP 1 141201 2232 0.7925300 0.7926000 0.7924000 0.7924900 249
EURGBP 1 141201 2233 0.7925300 0.7926000 0.7923000 0.7925800 273
